user_id,local_date_str,type,generation_kwh,nominal_power_w
ES0184000000051513CQ0FA000,2023-05-23,b11,3.21,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,2.61,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,1.06,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,0.34,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,0.09,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-23,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.16,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.95,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,1.96,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,4.29,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,6.16,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,5.81,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,3.08,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,2.89,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,3.35,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,3.63,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,2.43,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,2.72,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,7.57,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,2.0,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.06,20000
ES0184000000051513CQ0FA000,2023-05-24,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.38,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,1.81,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,4.12,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,5.63,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,11.45,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,13.85,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,11.43,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,15.22,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,14.9,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,15.17,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,10.68,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,10.1,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,2.49,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.57,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.12,20000
ES0184000000051513CQ0FA000,2023-05-25,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.33,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,1.2,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,2.19,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,6.46,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,11.84,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,15.89,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,16.88,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,19.48,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,18.25,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,11.09,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,13.21,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,11.81,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,5.04,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,1.05,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.1,20000
ES0184000000051513CQ0FA000,2023-05-26,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.31,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.87,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,3.05,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,6.23,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,10.83,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,13.24,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,15.82,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,10.83,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,2.51,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,1.4,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,3.17,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,2.77,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,1.99,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,1.41,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.25,20000
ES0184000000051513CQ0FA000,2023-05-27,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.54,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,1.02,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,4.15,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,7.37,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,8.93,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,12.33,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,11.06,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,16.86,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,17.76,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,17.04,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,11.85,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,12.04,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,3.56,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.66,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.02,20000
ES0184000000051513CQ0FA000,2023-05-28,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.41,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,1.15,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,3.14,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,7.33,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,11.56,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,13.75,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,13.33,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,8.95,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,5.12,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,9.63,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,12.7,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,11.21,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,7.26,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,3.26,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.43,20000
ES0184000000051513CQ0FA000,2023-05-29,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.37,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,1.03,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,3.3,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,7.65,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,9.98,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,10.5,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,15.83,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,17.02,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,17.07,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,14.23,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,4.23,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,7.97,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,6.77,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,3.44,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.44,20000
ES0184000000051513CQ0FA000,2023-05-30,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.39,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,1.93,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,3.18,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,3.91,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,3.62,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,11.42,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,17.15,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,15.14,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,15.11,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,17.49,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,14.46,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,11.42,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,7.18,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,2.8,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.3,20000
ES0184000000051513CQ0FA000,2023-05-31,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.37,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,1.97,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,3.47,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,6.13,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,11.74,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,14.76,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,17.08,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,18.01,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,17.97,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,17.62,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,15.93,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,13.64,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,8.2,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,3.57,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.79,20000
ES0184000000051513CQ0FA000,2023-06-01,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.42,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.98,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,2.95,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,7.25,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,11.51,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,14.74,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,15.72,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,19.03,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,17.64,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,3.46,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.85,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,3.02,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,1.78,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,1.41,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.21,20000
ES0184000000051513CQ0FA000,2023-06-02,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.27,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,1.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,3.0,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,7.1,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,11.45,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,14.85,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,16.04,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,4.37,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,1.94,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,2.67,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,2.91,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,3.38,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,2.76,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,1.73,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.37,20000
ES0184000000051513CQ0FA000,2023-06-03,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.39,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,1.68,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,2.35,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,4.66,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,8.65,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,15.12,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,14.05,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,4.59,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,4.89,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,4.69,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,1.43,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,3.41,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,1.57,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.63,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.05,20000
ES0184000000051513CQ0FA000,2023-06-04,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.33,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,1.5,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,4.29,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,4.77,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,8.12,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,13.12,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,14.21,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,18.41,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,18.81,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,8.67,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,1.61,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,3.61,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,5.98,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,1.34,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.29,20000
ES0184000000051513CQ0FA000,2023-06-05,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.01,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.49,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,1.38,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,3.09,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,7.23,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,11.3,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,14.48,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,16.7,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,18.01,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,16.9,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,10.82,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,8.35,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,5.28,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,3.06,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,1.75,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.29,20000
ES0184000000051513CQ0FA000,2023-06-06,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.24,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.67,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,1.84,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,3.75,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,3.78,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,3.67,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,3.46,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,4.34,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,4.05,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,2.02,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,2.71,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,4.09,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,2.29,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,1.17,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.15,20000
ES0184000000051513CQ0FA000,2023-06-07,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.0,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,0.31,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,1.01,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,3.09,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,6.6,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,11.67,20000
ES0184000000051513CQ0FA000,2023-06-08,b11,14.99,20000
